"","","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Status","Mature","Language","URL"
95,"https://static-cdn.jtvnw.net/jtv_user_pictures/107a3c5e-ab5c-4e73-81ab-b11591ee477c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Sapnap","2338830","1755","4932","1332","3136630","-34101","Partner","false","English","https://www.twitch.tv/sapnap"
96,"https://static-cdn.jtvnw.net/jtv_user_pictures/04abc1b4-7bad-4b55-8da8-c0f1cf031bda-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Papaplatte","2738449635","107880","118231","25384","3110533","281778","Partner","false","German","https://www.twitch.tv/papaplatte"
97,"https://static-cdn.jtvnw.net/jtv_user_pictures/9ea9d6d3-cc64-42e2-a66f-f74624ff81be-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Syndicate","12837555","10530","4077","1219","3105606","5997","Partner","false","English","https://www.twitch.tv/syndicate"
98,"https://static-cdn.jtvnw.net/jtv_user_pictures/523c5814-19c9-4de3-bc70-ca0899555bf9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jelty","71695095","70080","10882","1023","3085412","74899","Partner","false","Spanish","https://www.twitch.tv/jelty"
99,"https://static-cdn.jtvnw.net/jtv_user_pictures/0347a9aa-e396-49a5-b0f1-31261704bab8-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","HasanAbi","4740966060","149160","357084","31784","3055329","226188","Partner","false","English","https://www.twitch.tv/hasanabi"
100,"https://static-cdn.jtvnw.net/jtv_user_pictures/320226c6-f422-4baf-8ed2-1be7eb3757e6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","cloakzy","338346165","89670","21241","3773","3038995","184109","Partner","false","English","https://www.twitch.tv/cloakzy"
101,"https://static-cdn.jtvnw.net/jtv_user_pictures/210e4120-b337-4ee1-af9b-731cccfca85c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Loserfruit","53939115","92040","11517","586","3023291","22876","Partner","false","English","https://www.twitch.tv/loserfruit"
102,"https://static-cdn.jtvnw.net/jtv_user_pictures/38e925fc-0b07-4e1e-82e2-6639e01344f3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LIRIK","1560212970","120690","34248","12927","2996240","13821","Partner","false","English","https://www.twitch.tv/lirik"
103,"https://static-cdn.jtvnw.net/jtv_user_pictures/95d00b2e-edd7-45dc-beaf-6d88d50546dd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LOLITOFDEZ","160062480","101850","3989","1571","2972695","36954","Partner","false","Spanish","https://www.twitch.tv/lolitofdez"
104,"https://static-cdn.jtvnw.net/jtv_user_pictures/2f3b8fd5-b2d2-403b-9aaf-16e69073b584-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Luzu","15593760","18315","11406","851","2950948","8369","Partner","false","Spanish","https://www.twitch.tv/luzu"
105,"https://static-cdn.jtvnw.net/jtv_user_pictures/53765267-5c52-456d-a20d-069f656ec2bb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aXoZer","66355875","105855","50173","626","2948892","15911","Partner","false","Spanish","https://www.twitch.tv/axozer"
106,"https://static-cdn.jtvnw.net/jtv_user_pictures/28b40271-8bb1-4a27-9ad7-8e9a55e06180-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","wtcN","32447805","5715","24006","5677","2917654","-3036","Partner","true","Turkish","https://www.twitch.tv/wtcn"
107,"https://static-cdn.jtvnw.net/jtv_user_pictures/5537e5db-a0d9-489e-bc37-eb6609b6a713-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","deepins02","934689240","60555","42045","15435","2909993","417468","Partner","false","Russian","https://www.twitch.tv/deepins02"
108,"https://static-cdn.jtvnw.net/jtv_user_pictures/c7a4c96e-a434-4dfa-9bcf-6190995dd536-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aceu","269883960","85770","9607","3146","2893581","4631","Partner","true","English","https://www.twitch.tv/aceu"
109,"https://static-cdn.jtvnw.net/jtv_user_pictures/ddc5eac9-8234-4918-bf85-7c6e8db23401-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Joe_Bartolozzi","595001115","85500","25606","6959","2884464","989713","Partner","false","English","https://www.twitch.tv/joe_bartolozzi"
110,"https://static-cdn.jtvnw.net/jtv_user_pictures/07580fe8-4509-4cbd-84b6-31732234e98c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","iiTzTimmy","159983310","93600","9041","1709","2860876","3100","Partner","false","English","https://www.twitch.tv/iitztimmy"
111,"https://static-cdn.jtvnw.net/jtv_user_pictures/anomaly-profile_image-0be1a6abbc7a9f45-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Anomaly","50995500","38085","8241","1338","2848218","23380","Partner","false","English","https://www.twitch.tv/anomaly"
112,"https://static-cdn.jtvnw.net/jtv_user_pictures/875051f0-fd79-409f-bd1c-5a1eac2f7684-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DisguisedToast","151181640","53430","11211","2829","2839951","-5969","Partner","false","English","https://www.twitch.tv/disguisedtoast"
113,"https://static-cdn.jtvnw.net/jtv_user_pictures/jacksepticeye-profile_image-46a43bacf6c0cd59-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jacksepticeye","4331550","975","7634","4442","2836002","13641","Partner","false","English","https://www.twitch.tv/jacksepticeye"
114,"https://static-cdn.jtvnw.net/jtv_user_pictures/e28abf74-6b35-4952-ad1a-d014efee48bc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rayasianboy","387574545","37875","81004","10232","2749641","1322140","Partner","false","English","https://www.twitch.tv/rayasianboy"
115,"https://static-cdn.jtvnw.net/jtv_user_pictures/thedanirep-profile_image-8cfc87b583b4290a-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","thedanirep","60104775","520980","6817","115","2714605","172311","Partner","false","Spanish","https://www.twitch.tv/thedanirep"
116,"https://static-cdn.jtvnw.net/jtv_user_pictures/f73fc4ea-dad7-4acb-9868-82daac62c6d8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LITkillah","570240","360","2901","1584","2710937","246","Partner","false","Spanish","https://www.twitch.tv/litkillah"
117,"https://static-cdn.jtvnw.net/jtv_user_pictures/a81ad5a2-bd7e-4f66-b414-68e586d19e0b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nightblue3","71012250","30495","4110","2328","2705669","-3366","Partner","false","English","https://www.twitch.tv/nightblue3"
118,"https://static-cdn.jtvnw.net/jtv_user_pictures/8ba12402-4389-414d-a82c-5092699474f1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Flight23white","149324400","29310","33943","5094","2704487","325062","Partner","false","English","https://www.twitch.tv/flight23white"
119,"https://static-cdn.jtvnw.net/jtv_user_pictures/84138061-a22c-40ff-8ca4-fc41e70ff513-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Roier","172555455","50310","46698","3429","2614704","82435","Partner","false","Spanish","https://www.twitch.tv/roier"
120,"https://static-cdn.jtvnw.net/jtv_user_pictures/20124c72-e72e-4f7e-8d3e-e85fbd001221-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nihachu","1016370","3825","593","265","2603095","-52452","Partner","false","English","https://www.twitch.tv/nihachu"
121,"https://static-cdn.jtvnw.net/jtv_user_pictures/imaqtpie-profile_image-8efb10b7bed60d76-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","imaqtpie","242804430","165705","10684","1465","2577291","-11139","Partner","false","English","https://www.twitch.tv/imaqtpie"
122,"https://static-cdn.jtvnw.net/jtv_user_pictures/c2277621-ce23-4f16-b75e-1d12ef23b617-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BadBoyHalo","33597690","119430","1617","281","2576718","-48107","Partner","false","English","https://www.twitch.tv/badboyhalo"
123,"https://static-cdn.jtvnw.net/jtv_user_pictures/ae1b65da-1ff1-41b5-b962-54a0b7b0df28-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zubarefff","325989555","20550","37909","15863","2554839","245917","Partner","true","Russian","https://www.twitch.tv/zubarefff"
124,"https://static-cdn.jtvnw.net/jtv_user_pictures/5742b015-e6ed-4f7c-a1dd-87cd88fe1eb9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ohnePixel","2518981905","67155","298362","37509","2551920","819010","Partner","false","English","https://www.twitch.tv/ohnepixel"
125,"https://static-cdn.jtvnw.net/jtv_user_pictures/6213a284-c133-41cf-ad99-ebef738eb550-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Perxitaa","42010710","33945","12579","1237","2550694","12145","Partner","false","Spanish","https://www.twitch.tv/perxitaa"
126,"https://static-cdn.jtvnw.net/jtv_user_pictures/393ba325-486c-40f9-ba97-eeba5b5746c6-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","TwitchRivals","116919450","15360","32858","7611","2535905","16738","Partner","false","English","https://www.twitch.tv/twitchrivals"
127,"https://static-cdn.jtvnw.net/jtv_user_pictures/1033db5d-c27c-4a2b-8a7d-3b4938503dc9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","n3koglai","898500","600","4111","1497","2535870","-12763","Partner","true","Russian","https://www.twitch.tv/n3koglai"
128,"https://static-cdn.jtvnw.net/jtv_user_pictures/33e6b1d6-9dc5-4b6b-8d14-9ccb6b6d409d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BarcaGamer","26238750","81990","3153","320","2511322","13535","Partner","false","Spanish","https://www.twitch.tv/barcagamer"
129,"https://static-cdn.jtvnw.net/jtv_user_pictures/1cd25dbe-d8c2-4d24-8ff7-fb38bbc60b15-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Warframe","347810070","11055","396431","31461","2510142","204291","Partner","false","English","https://www.twitch.tv/warframe"
130,"https://static-cdn.jtvnw.net/jtv_user_pictures/d51c0f47-1f76-4e4f-b633-4986d894ba07-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Reborn","37519905","63795","4473","588","2508028","-43076","Partner","false","Spanish","https://www.twitch.tv/reborn"
131,"https://static-cdn.jtvnw.net/jtv_user_pictures/ab85628f-c464-4260-9336-a94a5671bbe0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","hamlinz","128392125","25845","17376","4967","2503300","84562","Partner","false","English","https://www.twitch.tv/hamlinz"
132,"https://static-cdn.jtvnw.net/jtv_user_pictures/9d5458f2-7445-4f32-85c9-69967b55337b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NimuVT","1252740","4065","671","308","2472776","-9404","Partner","false","Spanish","https://www.twitch.tv/nimuvt"
133,"https://static-cdn.jtvnw.net/jtv_user_pictures/e5e89aba-723b-4ba1-852c-d8fba19b1da1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","YoDa","152533590","79350","6181","1922","2460564","106","Partner","false","Portuguese","https://www.twitch.tv/yoda"
134,"https://static-cdn.jtvnw.net/jtv_user_pictures/13bfaccd-9f13-46a6-b6c7-983903a4a34a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheRealKnossi","362811255","30855","60283","11758","2453543","45560","Partner","true","German","https://www.twitch.tv/therealknossi"
135,"https://static-cdn.jtvnw.net/jtv_user_pictures/48487d3b-e713-4a49-ad35-dec6ab7d690e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Lacy","2751681120","159705","143964","17229","2433342","1160758","Partner","false","English","https://www.twitch.tv/lacy"
136,"https://static-cdn.jtvnw.net/jtv_user_pictures/c2aca19b-b318-4398-99a5-fb6a597536fd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ironmouse","1084196340","140010","39392","7743","2427611","139654","Partner","true","English","https://www.twitch.tv/ironmouse"
137,"https://static-cdn.jtvnw.net/jtv_user_pictures/7db44749-286f-4db0-9c99-574b16170d44-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Twitch","30520980","9375","11531","3255","2421548","38967","Partner","false","English","https://www.twitch.tv/twitch"
138,"https://static-cdn.jtvnw.net/jtv_user_pictures/2c1676ee-7807-4d49-9674-8e8234328cce-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","lilypichu","70149795","43095","7776","1627","2420933","-1231","Partner","false","English","https://www.twitch.tv/lilypichu"
139,"https://static-cdn.jtvnw.net/jtv_user_pictures/4af340ba-8d13-44e8-9e72-14c4c86d1f20-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","evelone2004","2007812250","33885","423126","59253","2414896","873813","Partner","false","Russian","https://www.twitch.tv/evelone2004"
140,"https://static-cdn.jtvnw.net/jtv_user_pictures/17ef7a09-3473-4ff8-85ca-e6648d392116-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Anyme023","1568451720","55725","150376","28146","2412458","1890021","Partner","false","French","https://www.twitch.tv/anyme023"
141,"https://static-cdn.jtvnw.net/jtv_user_pictures/865826b7-35e7-47be-9bb8-aff3be1fa08f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BastiGHG","1128401445","114420","74713","9861","2398143","263939","Partner","false","German","https://www.twitch.tv/bastighg"
142,"https://static-cdn.jtvnw.net/jtv_user_pictures/70d90ec14808c95f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Locklear","444449520","103080","18700","4311","2397019","58079","Partner","false","French","https://www.twitch.tv/locklear"
143,"https://static-cdn.jtvnw.net/jtv_user_pictures/edc81242-45ce-40f3-8ab6-a09edaca2b2d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","plaqueboymax","1363985985","55425","196138","24609","2391268","542628","Partner","false","English","https://www.twitch.tv/plaqueboymax"
144,"https://static-cdn.jtvnw.net/jtv_user_pictures/00e7ebf9-89b9-41e1-b2bc-263b0ce805d0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JonVlogs","931067220","99210","47085","9384","2385687","155366","Partner","false","Portuguese","https://www.twitch.tv/jonvlogs"
145,"https://static-cdn.jtvnw.net/jtv_user_pictures/f1e8adff-7097-4513-ab5c-e6f0f4ca44d2-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Swagg","426627615","205590","20427","2075","2384034","155456","Partner","false","English","https://www.twitch.tv/swagg"
146,"https://static-cdn.jtvnw.net/jtv_user_pictures/dd59ea24-e023-4474-9561-3dd73bbc4fe1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ampeterby7","9091725","32175","1225","282","2376699","-3394","Partner","false","Spanish","https://www.twitch.tv/ampeterby7"
147,"https://static-cdn.jtvnw.net/jtv_user_pictures/8794d08c-6f89-4353-a6ac-f0492d9dc731-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Chica","52275570","40680","11439","1285","2373217","-12158","Partner","false","English","https://www.twitch.tv/chica"
148,"https://static-cdn.jtvnw.net/jtv_user_pictures/b4edf383-aeff-4a93-af85-8d2c7d7d9ffb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","callofduty","98463645","35880","78841","2744","2362351","143421","Partner","false","English","https://www.twitch.tv/callofduty"
149,"https://static-cdn.jtvnw.net/jtv_user_pictures/1c37989a-6d02-4b6b-940d-0ecb94f3a0b1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Nadeshot","572760300","124020","51249","4618","2360479","151811","Partner","true","English","https://www.twitch.tv/nadeshot"
150,"https://static-cdn.jtvnw.net/jtv_user_pictures/e8b0fb0c-8d54-44bc-ab16-259fad61cb4c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CouRageJD","120039690","91560","138109","1311","2356452","176125","Partner","false","English","https://www.twitch.tv/couragejd"
151,"https://static-cdn.jtvnw.net/jtv_user_pictures/a9ce83ba-c0bd-49cc-83bd-9d17647a211a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","zackrawrr","4998400965","117750","208048","42449","2352764","292072","Partner","false","English","https://www.twitch.tv/zackrawrr"
152,"https://static-cdn.jtvnw.net/jtv_user_pictures/d5a4b94c-5f59-4136-9e00-3311b06fdc63-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BLASTPremier","1713264975","132810","274849","12900","2339131","249568","Partner","false","English","https://www.twitch.tv/blastpremier"
153,"https://static-cdn.jtvnw.net/jtv_user_pictures/b532ac95-4050-42cb-9d5d-9666a243654c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ow_esports","988576125","45450","93048","21750","2338802","264967","Partner","false","English","https://www.twitch.tv/ow_esports"
154,"https://static-cdn.jtvnw.net/jtv_user_pictures/ff8b0727-88c5-4a31-ae42-eee84004fd77-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Michou","107556840","11925","115559","9019","2338404","122672","Partner","false","French","https://www.twitch.tv/michou"
155,"https://static-cdn.jtvnw.net/jtv_user_pictures/1c805ffa-1f34-4aa9-8409-015dd151d4b1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","pqueen","928080","660","2247","1406","2326532","496","Partner","false","Turkish","https://www.twitch.tv/pqueen"
156,"https://static-cdn.jtvnw.net/jtv_user_pictures/49f60476-5c39-493e-a961-304390d80629-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","paradeev1ch","127586100","9915","58173","12867","2319042","195166","Partner","true","Russian","https://www.twitch.tv/paradeev1ch"
157,"https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eliasn97","3902327580","121680","147857","32070","2317715","211956","Partner","false","German","https://www.twitch.tv/eliasn97"
158,"https://static-cdn.jtvnw.net/jtv_user_pictures/9a8db818-27c1-483f-b507-729869f20d10-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GenshinImpactOfficial","16491225","645","41283","25567","2269376","37961","Partner","false","English","https://www.twitch.tv/genshinimpactofficial"
159,"https://static-cdn.jtvnw.net/jtv_user_pictures/270294ae-af8f-45ad-b81a-685ecd4dae31-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Schlatt","11376420","1425","16997","7983","2255453","42055","Partner","false","English","https://www.twitch.tv/schlatt"
160,"https://static-cdn.jtvnw.net/jtv_user_pictures/5a74ee2b-fdc4-4e18-b571-9118ca5ecbff-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","bysTaXx","80209230","43650","4603","1837","2247536","13760","Partner","false","Spanish","https://www.twitch.tv/bystaxx"
161,"https://static-cdn.jtvnw.net/jtv_user_pictures/1f47965f-7961-4b64-ad6f-71808d7d7fe9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Trainwreckstv","72969720","7170","31593","10177","2241071","38867","Partner","true","English","https://www.twitch.tv/trainwreckstv"
162,"https://static-cdn.jtvnw.net/jtv_user_pictures/fcd9f4eb-96fd-473d-9e43-b48a66c6505a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","koreshzy","120198045","8280","44566","14516","2240222","135307","Partner","true","Russian","https://www.twitch.tv/koreshzy"
163,"https://static-cdn.jtvnw.net/jtv_user_pictures/d3641cb0-3380-49cf-b50e-c2975b3533f4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SolaryFortnite","15962880","14835","4927","1076","2211789","-5265","Partner","false","French","https://www.twitch.tv/solaryfortnite"
164,"https://static-cdn.jtvnw.net/jtv_user_pictures/058ee082-68f4-417b-8f8b-8c3ad42468ac-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TheBurntPeanut","3791260125","153615","255815","24680","2206602","2047155","Partner","false","English","https://www.twitch.tv/theburntpeanut"
165,"https://static-cdn.jtvnw.net/jtv_user_pictures/66e83125-195e-4431-bde8-89ac425a9038-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Foolish","353505195","148740","13432","2376","2201294","24348","Partner","false","English","https://www.twitch.tv/foolish"
166,"https://static-cdn.jtvnw.net/jtv_user_pictures/6a571012-8dc4-41c2-a850-244a33e3b900-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Taylor_Jevaux","8532900","14820","2065","575","2182233","-11776","Partner","false","English","https://www.twitch.tv/taylor_jevaux"
167,"https://static-cdn.jtvnw.net/jtv_user_pictures/bobross-profile_image-0b9dd167a9bb16b5-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","BobRoss","235560600","263640","2806","893","2179109","1982","Partner","false","English","https://www.twitch.tv/bobross"
168,"https://static-cdn.jtvnw.net/jtv_user_pictures/b5d43658-37ed-4481-907d-3b6939bd0825-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","2xRaKai","727859205","35205","233463","20674","2171326","1387506","Partner","false","English","https://www.twitch.tv/2xrakai"
169,"https://static-cdn.jtvnw.net/jtv_user_pictures/01d55c0b-9cfc-4a3d-a622-1bc2b3300f5e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DDG","1542679440","110565","205741","13952","2170801","1283669","Partner","false","English","https://www.twitch.tv/ddg"
170,"https://static-cdn.jtvnw.net/jtv_user_pictures/96b30bc4546e2f71-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","boxbox","462765585","124830","12681","3707","2168814","22931","Partner","false","English","https://www.twitch.tv/boxbox"
171,"https://static-cdn.jtvnw.net/jtv_user_pictures/f063037d-543d-40d4-9f60-87140b42155a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","UNLOSTV","139050","210","986","662","2167299","-46","Partner","false","Turkish","https://www.twitch.tv/unlostv"
172,"https://static-cdn.jtvnw.net/jtv_user_pictures/0b0601ac-1ec9-4d63-89a4-f8d3d14e6e78-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Mizkif","494863935","31170","84842","15876","2156606","24945","Partner","false","English","https://www.twitch.tv/mizkif"
173,"https://static-cdn.jtvnw.net/jtv_user_pictures/a04be2b0-9cc1-403c-a4b0-47b32d1fe640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","jasontheween","2636133945","129255","118191","20394","2153559","985038","Partner","false","English","https://www.twitch.tv/jasontheween"
174,"https://static-cdn.jtvnw.net/jtv_user_pictures/88ef8c57-fa43-46f7-a05b-7c348d3e1afa-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","miniminter","32044125","17235","17563","1859","2149404","61521","Partner","false","Other","https://www.twitch.tv/miniminter"
175,"https://static-cdn.jtvnw.net/jtv_user_pictures/1136067e-9a3e-49aa-b57f-f7fd41454616-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Brawlhalla","92559150","26580","11076","3482","2136319","19082","Partner","false","English","https://www.twitch.tv/brawlhalla"
176,"https://static-cdn.jtvnw.net/jtv_user_pictures/4b2a8e19-7dd9-46bd-9a01-0bb40aae852c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","aldo_geo","424766430","125145","59887","3394","2119193","113342","Partner","false","Spanish","https://www.twitch.tv/aldo_geo"
177,"https://static-cdn.jtvnw.net/jtv_user_pictures/64bd49ff-ea15-44f9-adb5-53d35ff9c6d3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","k1ng","46625355","23940","6795","1947","2115982","42948","Partner","false","Spanish","https://www.twitch.tv/k1ng"
178,"https://static-cdn.jtvnw.net/jtv_user_pictures/9a6e58e5-2da6-47e4-a4ce-eb91a0d1572d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LeBouseuh","16939035","18735","5551","904","2115273","16683","Partner","false","French","https://www.twitch.tv/lebouseuh"
179,"https://static-cdn.jtvnw.net/jtv_user_pictures/454efffb-885a-41ac-8fa2-4a7a8eadf2d1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Im_Dontai","155057235","46635","38623","3324","2115228","112330","Partner","false","English","https://www.twitch.tv/im_dontai"
180,"https://static-cdn.jtvnw.net/jtv_user_pictures/dbca03f2-578c-454f-8fa8-a76b089164e4-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kamet0","2076219510","124440","181377","16684","2112819","84188","Partner","false","French","https://www.twitch.tv/kamet0"
181,"https://static-cdn.jtvnw.net/jtv_user_pictures/b0942318-9297-444b-94dc-cf3f34cd2f7b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RebeuDeter","128159595","19800","36028","6472","2110083","79748","Partner","false","French","https://www.twitch.tv/rebeudeter"
182,"https://static-cdn.jtvnw.net/jtv_user_pictures/b470b382-2bd7-489f-9755-1af47d0b0f6f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LEC","404876970","27255","55270","14855","2105705","22582","Partner","false","English","https://www.twitch.tv/lec"
183,"https://static-cdn.jtvnw.net/jtv_user_pictures/70c63d12-ecae-485c-9bca-3d3f3ad5782a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","yourragegaming","1576359900","108495","264495","14529","2093008","448165","Partner","false","English","https://www.twitch.tv/yourragegaming"
184,"https://static-cdn.jtvnw.net/jtv_user_pictures/71f5f92d-c94b-41ba-80f2-480165a94605-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Marlon","928753500","105615","97174","8793","2087988","1789594","Partner","false","English","https://www.twitch.tv/marlon"
185,"https://static-cdn.jtvnw.net/jtv_user_pictures/6d306649-dd15-4db8-82d8-655694ba692f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ImperialHal__","574714440","122670","16485","4685","2086243","32059","Partner","false","English","https://www.twitch.tv/imperialhal__"
186,"https://static-cdn.jtvnw.net/jtv_user_pictures/captainsparklez-profile_image-fe5ae89fd8b8ed0f-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","CaptainSparklez","34734825","78045","3307","445","2079633","-7746","Partner","false","English","https://www.twitch.tv/captainsparklez"
187,"https://static-cdn.jtvnw.net/jtv_user_pictures/c9f74581-c0e8-4638-8629-51dbfe401335-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Emiru","1510833180","80910","60629","18673","2076620","323961","Partner","false","English","https://www.twitch.tv/emiru"
188,"https://static-cdn.jtvnw.net/jtv_user_pictures/b3fc1f16-0818-4121-8711-c31b9469bc21-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","GamesDoneQuick","1093364505","290100","67307","3768","2071642","15671","Partner","false","English","https://www.twitch.tv/gamesdonequick"
189,"https://static-cdn.jtvnw.net/jtv_user_pictures/82db33be-a407-46d8-b6b6-3e85825160b8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TubboLIVE","11192670","18195","3225","615","2062633","-33576","Partner","false","English","https://www.twitch.tv/tubbolive"
