"","Logo","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Status","Mature","Language","URL"
"22","https://static-cdn.jtvnw.net/jtv_user_pictures/c2b85c38-cfdc-4c87-9c5b-80a6dcd2c4f5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shanks_ttv","12182745","3930","5895","3100","646892","Partner","false","English","https://www.twitch.tv/shanks_ttv"
"23","https://static-cdn.jtvnw.net/jtv_user_pictures/42c4c20d-3b4b-4120-8756-ba109b7663c9-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","XAROLA_","11917980","8145","8308","1463","445000","Partner","false","Portuguese","https://www.twitch.tv/xarola_"
"24","https://static-cdn.jtvnw.net/jtv_user_pictures/19c619ea-78fd-4acd-856e-fc653a9c8687-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","LFToxy_val","10725165","6135","2679","1748","274719","Partner","false","English","https://www.twitch.tv/lftoxy_val"
"25","https://static-cdn.jtvnw.net/jtv_user_pictures/a999331c-2dd9-47b3-95a0-114e5afa0855-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","relaxcis","10546125","7755","3593","1360","138851","Partner","false","Russian","https://www.twitch.tv/relaxcis"
"26","https://static-cdn.jtvnw.net/jtv_user_pictures/727444f5-11dc-46bf-907e-50f7b66d787c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","itachi","10176510","1830","9295","5561","288495","Partner","false","French","https://www.twitch.tv/itachi"
"27","https://static-cdn.jtvnw.net/jtv_user_pictures/460b9db2-562d-4bd0-af57-f1eb6f5a462c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Grimm","10161450","9030","1910","1125","1031009","Partner","false","English","https://www.twitch.tv/grimm"
"28","https://static-cdn.jtvnw.net/jtv_user_pictures/609dfa52-0590-4fad-b70c-93447042fea6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","mertabimula","9733605","3165","8586","3075","555498","Partner","false","German","https://www.twitch.tv/mertabimula"
"29","https://static-cdn.jtvnw.net/jtv_user_pictures/e086d0a4-781d-49d6-9732-2d8f9516f9c0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","s0mcs","9250830","1950","10911","4744","1324442","Partner","false","English","https://www.twitch.tv/s0mcs"
"30","https://static-cdn.jtvnw.net/jtv_user_pictures/d65b896f-90a0-4383-846a-3bc792e255fc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dgzinh99","9143640","8565","2032","1068","259559","Partner","false","Portuguese","https://www.twitch.tv/dgzinh99"
"31","https://static-cdn.jtvnw.net/jtv_user_pictures/4f93430a-065d-4e16-9450-18e740796995-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Coreano","9024780","9705","7011","930","752809","Partner","false","Portuguese","https://www.twitch.tv/coreano"
"32","https://static-cdn.jtvnw.net/jtv_user_pictures/b227d74e-fb7e-4bed-803f-40af213084cc-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MelHssn_","9010860","6570","3306","1372","219600","Partner","false","French","https://www.twitch.tv/melhssn_"
"33","https://static-cdn.jtvnw.net/jtv_user_pictures/adadea1a-da0c-40d1-8f61-8b31d2a5902a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","valorant_la","8932095","8280","7367","1079","463775","Partner","false","Spanish","https://www.twitch.tv/valorant_la"
"34","https://static-cdn.jtvnw.net/jtv_user_pictures/d3fb7a36-82fc-4b37-a746-d79a57ed7dd1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ade3_3","8869155","5790","4849","1532","115533","Partner","false","Japanese","https://www.twitch.tv/ade3_3"
"35","https://static-cdn.jtvnw.net/jtv_user_pictures/24ea68bd-5537-471c-aa15-46a4e520a01d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","florescent","8599905","5265","2467","1633","162067","Partner","false","English","https://www.twitch.tv/florescent"
"36","https://static-cdn.jtvnw.net/jtv_user_pictures/07974243-48c5-4fd9-b2b5-14944ebaac10-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","fugu_fps","8308080","3705","10211","2242","1238889","Partner","false","French","https://www.twitch.tv/fugu_fps"
"37","https://static-cdn.jtvnw.net/jtv_user_pictures/7a26d6cb-4d3f-4a1c-a7be-947680518977-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","b0rja","8274960","6465","3740","1280","174131","Partner","false","Spanish","https://www.twitch.tv/b0rja"
"38","https://static-cdn.jtvnw.net/jtv_user_pictures/0f312ced-a2e2-4c97-a50a-0410c99f4669-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Horcus","8206365","4170","5234","1968","933650","Partner","false","Spanish","https://www.twitch.tv/horcus"
"39","https://static-cdn.jtvnw.net/jtv_user_pictures/4fb94c7a-b4c0-4ed1-9782-b630a59915d5-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","eliasn97","7973400","315","32157","25312","2386412","Partner","false","German","https://www.twitch.tv/eliasn97"
"40","https://static-cdn.jtvnw.net/jtv_user_pictures/3b4087fd-94d0-4560-a51c-dda0d731695e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","okinawapex","7803690","8175","23928","955","131841","Partner","false","Japanese","https://www.twitch.tv/okinawapex"
"41","https://static-cdn.jtvnw.net/jtv_user_pictures/d0149438-17c1-427b-951a-6b083022e2cd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","rAx1337","7253295","11535","946","629","193910","Partner","false","German","https://www.twitch.tv/rax1337"
"42","https://static-cdn.jtvnw.net/jtv_user_pictures/e248ed27-3b78-4a8b-8361-e6bb8f2291f6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WiPR","7052895","6435","2403","1096","104953","Partner","false","French","https://www.twitch.tv/wipr"
"43","https://static-cdn.jtvnw.net/jtv_user_pictures/69e324f6-fc7d-4131-89ed-227a955637cf-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Gotaga","6929805","1020","10989","6794","4649017","Partner","false","French","https://www.twitch.tv/gotaga"
"44","https://static-cdn.jtvnw.net/jtv_user_pictures/c5297d11-0203-488f-8188-0998d87e3e19-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","gon_vl","6829245","510","17450","13391","453107","Partner","false","Japanese","https://www.twitch.tv/gon_vl"
"45","https://static-cdn.jtvnw.net/jtv_user_pictures/xthesolutiontv-profile_image-60407df7245fee58-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","xTheSolutionTV","6635970","3030","4205","2190","787332","Partner","false","German","https://www.twitch.tv/xthesolutiontv"
"46","https://static-cdn.jtvnw.net/jtv_user_pictures/23ca3a14-f54c-4ccc-86b7-74bafbdbc297-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","EWC_Plus_EN","6520125","2055","6236","3173","73589","Partner","false","English","https://www.twitch.tv/ewc_plus_en"
"47","https://static-cdn.jtvnw.net/jtv_user_pictures/d39ad5d4-50e8-41c5-93d6-3d214435144e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Szzalony","6273675","13335","1054","470","115107","Partner","false","Polish","https://www.twitch.tv/szzalony"
"48","https://static-cdn.jtvnw.net/jtv_user_pictures/aa2bc80a-e317-494a-a94d-7492889e4f66-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JLTomy","6150780","810","11229","7594","1400156","Partner","false","French","https://www.twitch.tv/jltomy"
"49","https://static-cdn.jtvnw.net/jtv_user_pictures/520ff056-d79f-4914-a133-a8257afb324e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","samuraj","5957145","7575","1341","786","100837","Partner","false","Russian","https://www.twitch.tv/samuraj"
"50","https://static-cdn.jtvnw.net/jtv_user_pictures/fb5c81d5-ebe0-4a55-b8ed-cce0a4c7b65d-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","shunsukekirisaki","5928600","7140","27927","830","80021","Community","false","Japanese","https://www.twitch.tv/shunsukekirisaki"
